location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Bulgaria,BGR,2021-04-07,533453,425706,107747,13818,8716,7.68,51.74,1.55,1254
Bulgaria,BGR,2021-04-08,552516,442439,110077,19063,9502,7.95,51.93,1.58,1368
Bulgaria,BGR,2021-04-09,567396,454711,112685,14880,9902,8.17,52.11,1.62,1425
Bulgaria,BGR,2021-04-10,571062,458084,112978,3666,9855,8.22,52.31,1.63,1418
Bulgaria,BGR,2021-04-11,572662,459409,113253,1600,9870,8.24,52.55,1.63,1420
Bulgaria,BGR,2021-04-12,579992,465348,114644,7330,9992,8.35,52.68,1.65,1438
Bulgaria,BGR,2021-04-13,590495,474072,116423,10503,10123,8.5,52.81,1.68,1457
Bulgaria,BGR,2021-04-14,605377,485498,119879,14882,10275,8.71,52.99,1.73,1479
Bulgaria,BGR,2021-04-15,620375,496994,123381,14998,9694,8.93,53.25,1.78,1395
Bulgaria,BGR,2021-04-16,634129,507245,126884,13754,9533,9.13,53.56,1.83,1372
Bulgaria,BGR,2021-04-17,637216,509196,128020,3087,9451,9.17,53.89,1.84,1360
Bulgaria,BGR,2021-04-18,638443,509905,128538,1227,9397,9.19,54.25,1.85,1352
Bulgaria,BGR,2021-04-19,645486,514417,131069,7043,9356,9.29,54.44,1.89,1346
Bulgaria,BGR,2021-04-20,657333,521956,135377,11847,9548,9.46,54.59,1.95,1374
Bulgaria,BGR,2021-04-21,676501,533316,143185,19168,10161,9.74,54.87,2.06,1462
Bulgaria,BGR,2021-04-22,698517,546700,151817,22016,11163,10.05,55.29,2.18,1607
Bulgaria,BGR,2021-04-23,716940,556719,160221,18423,11830,10.32,55.71,2.31,1703
Bulgaria,BGR,2021-04-24,721170,558405,162765,4230,11993,10.38,56.05,2.34,1726
Bulgaria,BGR,2021-04-25,723240,559274,163966,2070,12114,10.41,56.36,2.36,1743
Bulgaria,BGR,2021-04-26,734150,564282,169868,10910,12666,10.57,56.54,2.44,1823
Bulgaria,BGR,2021-04-27,750899,572924,177975,16749,13367,10.81,56.71,2.56,1924
Bulgaria,BGR,2021-04-28,776254,585719,190535,25355,14250,11.17,56.99,2.74,2051
Bulgaria,BGR,2021-04-29,803176,595509,207667,26922,14951,11.56,57.36,2.99,2152
Bulgaria,BGR,2021-04-30,815463,602109,213354,12287,14075,11.74,57.76,3.07,2026
Bulgaria,BGR,2021-05-01,821218,606144,215074,5755,14293,11.82,58.07,3.1,2057
Bulgaria,BGR,2021-05-02,824623,608428,216195,3405,14483,11.87,58.34,3.11,2084
Bulgaria,BGR,2021-05-03,833510,613677,219833,8887,14194,12,58.52,3.16,2043
Bulgaria,BGR,2021-05-04,844643,619256,225387,11133,13392,12.16,58.64,3.24,1927
Bulgaria,BGR,2021-05-05,877124,625922,251202,32481,14410,12.62,58.78,3.62,2074
Bulgaria,BGR,2021-05-06,884254,629749,254505,7130,11583,12.73,59.02,3.66,1667
Bulgaria,BGR,2021-05-07,922371,638468,283903,38117,15273,13.27,59.29,4.09,2198
Bulgaria,BGR,2021-05-08,932419,642807,289612,10048,15886,13.42,59.56,4.17,2286
Bulgaria,BGR,2021-05-09,938064,646068,291996,5645,16206,13.5,59.87,4.2,2332
Bulgaria,BGR,2021-05-10,963539,651694,311845,25475,18576,13.87,60.05,4.49,2673
Bulgaria,BGR,2021-05-11,999287,661204,338083,35748,22092,14.38,60.21,4.87,3179
Bulgaria,BGR,2021-05-12,1035763,673441,362322,36476,22663,14.91,60.4,5.21,3262
Bulgaria,BGR,2021-05-13,1073523,685543,387980,37760,27038,15.45,60.67,5.58,3891
Bulgaria,BGR,2021-05-14,1106760,697366,409394,33237,26341,15.93,60.98,5.89,3791
Bulgaria,BGR,2021-05-15,1113351,700203,413148,6591,25847,16.02,61.29,5.95,3720
Bulgaria,BGR,2021-05-16,1116741,702012,414729,3390,25525,16.07,61.7,5.97,3673
Bulgaria,BGR,2021-05-17,1134977,709006,425971,18236,24491,16.33,61.92,6.13,3525
Bulgaria,BGR,2021-05-18,1161048,720124,440924,26071,23109,16.71,62.12,6.35,3326
Bulgaria,BGR,2021-05-19,1191397,733149,458248,30349,22233,17.15,62.4,6.59,3200
Bulgaria,BGR,2021-05-20,1225601,746125,479476,34204,21725,17.64,62.7,6.9,3127
Bulgaria,BGR,2021-05-21,1250667,756201,494466,25066,20558,18,63.08,7.12,2959
Bulgaria,BGR,2021-05-22,1257015,758350,498665,6348,20523,18.09,63.43,7.18,2954
Bulgaria,BGR,2021-05-23,1260683,759630,501053,3668,20563,18.14,0.41,7.21,2959
Bulgaria,BGR,2021-05-24,1265855,760923,504932,5172,18697,18.22,0.69,7.27,2691
Bulgaria,BGR,2021-05-25,1282717,766754,515963,16862,17381,18.46,0.79,7.43,2501
Bulgaria,BGR,2021-05-26,1303575,777089,526486,20858,16025,18.76,1.97,7.58,2306
Bulgaria,BGR,2021-05-27,1321786,787995,533791,18211,13741,19.02,2.71,7.68,1978
Bulgaria,BGR,2021-05-28,1341130,796827,544303,19344,12923,19.3,3.38,7.83,1860
Bulgaria,BGR,2021-05-29,1348204,799293,548911,7074,13027,19.4,4.61,7.9,1875
Bulgaria,BGR,2021-05-30,1353249,801064,552185,5045,13224,19.48,9.31,7.95,1903
Bulgaria,BGR,2021-05-31,1365923,805538,560385,12674,14295,19.66,9.7,8.06,2057
Bulgaria,BGR,2021-06-01,1383971,812072,571899,18048,14465,19.92,10.16,8.23,2082
Bulgaria,BGR,2021-06-02,1405952,819332,586620,21981,14625,20.23,10.55,8.44,2105
Bulgaria,BGR,2021-06-03,1429105,827703,601402,23153,15331,20.57,10.55,8.66,2206
Bulgaria,BGR,2021-06-04,1450850,834815,616035,21745,15674,20.88,10.59,8.87,2256
Bulgaria,BGR,2021-06-05,1456841,837157,619684,5991,15520,20.97,10.59,8.92,2234
Bulgaria,BGR,2021-06-06,1464251,840111,624140,7410,15857,21.07,10.59,8.98,2282
Bulgaria,BGR,2021-06-07,1478774,844483,634291,14523,16122,21.28,10.59,9.13,2320
Bulgaria,BGR,2021-06-08,1500534,851993,648541,21760,16652,21.6,10.59,9.33,2397
Bulgaria,BGR,2021-06-09,1524541,860007,664534,24007,16941,21.94,0.01,9.56,2438
Bulgaria,BGR,2021-06-10,1548304,867873,680431,23763,17028,22.28,0.04,9.79,2451
Bulgaria,BGR,2021-06-11,1568793,874457,694336,20489,16849,22.58,0.07,9.99,2425
Bulgaria,BGR,2021-06-12,1573761,876614,697147,4968,16703,22.65,0.14,10.03,2404
Bulgaria,BGR,2021-06-13,1577024,878290,698734,3263,16110,22.7,0.19,10.06,2319
Bulgaria,BGR,2021-06-14,1586678,882269,704409,9654,15415,22.84,0.19,10.14,2218
Bulgaria,BGR,2021-06-15,1602136,888892,713244,15458,14515,23.06,0.19,10.26,2089
Bulgaria,BGR,2021-06-16,1619744,895526,724218,17608,13600,23.31,0.19,10.42,1957
Bulgaria,BGR,2021-06-17,1637956,902058,735898,18212,12807,23.57,0.24,10.59,1843
Bulgaria,BGR,2021-06-18,1653186,907614,745572,15230,12056,23.79,0.38,10.73,1735
Bulgaria,BGR,2021-06-19,1657042,909571,747471,3856,11897,23.85,0.5,10.76,1712
Burkina Faso,BFA,2021-06-02,200,200,,,,0,0.6,,
Burkina Faso,BFA,2021-06-03,,,,,960,,0.76,,46
Burkina Faso,BFA,2021-06-04,,,,,960,,0.81,,46
Burkina Faso,BFA,2021-06-05,,,,,960,,0.82,,46
Burkina Faso,BFA,2021-06-06,,,,,960,,0.89,,46
Burkina Faso,BFA,2021-06-07,,,,,960,,1.01,,46
Burkina Faso,BFA,2021-06-08,,,,,960,,1.11,,46
Burkina Faso,BFA,2021-06-09,,,,,960,,1.25,,46
Burkina Faso,BFA,2021-06-10,7881,7881,,,960,0.04,1.34,,46
Burkina Faso,BFA,2021-06-11,,,,,1176,,1.36,,56
Burkina Faso,BFA,2021-06-12,,,,,1393,,1.36,,67
Burkina Faso,BFA,2021-06-13,,,,,1609,,1.41,,77
Burkina Faso,BFA,2021-06-14,17775,17775,,,1825,0.09,1.47,,87
Cambodia,KHM,2021-02-09,0,0,,,,0,1.53,,
Cambodia,KHM,2021-02-10,339,339,,339,339,0,1.65,,20
Cambodia,KHM,2021-02-11,,,,,458,,1.74,,27
Cambodia,KHM,2021-02-12,1492,1492,,,497,0.01,1.76,,30
Cambodia,KHM,2021-02-13,,,,,840,,1.77,,50
Cambodia,KHM,2021-02-14,,,,,1045,,1.8,,63
Cambodia,KHM,2021-02-15,7091,7091,,,1182,0.04,1.86,,71
Cambodia,KHM,2021-02-16,11016,11016,,3925,1574,0.07,1.9,,94
Cambodia,KHM,2021-02-17,12167,12167,,1151,1690,0.07,1.98,,101
Cambodia,KHM,2021-02-18,16612,16612,,4445,2242,0.1,2.08,,134
Cambodia,KHM,2021-02-19,21660,21660,,5048,2881,0.13,2.1,,172
Cambodia,KHM,2021-02-20,,,,,3077,,2.12,,184
Cambodia,KHM,2021-02-21,28134,28134,,,3273,0.17,2.17,,196
Cambodia,KHM,2021-02-22,37379,37379,,9245,4327,0.22,2.27,,259
Cambodia,KHM,2021-02-23,44505,44505,,7126,4784,0.27,2.39,,286
Cambodia,KHM,2021-02-24,54350,54286,64,9845,6026,0.33,2.55,0,360
Cambodia,KHM,2021-02-25,60270,59928,342,5920,6237,0.36,2.66,0,373
Cambodia,KHM,2021-02-26,63825,63217,608,3555,6024,0.38,2.69,0,360
Cambodia,KHM,2021-02-27,,,,,5986,,2.69,,358
Cambodia,KHM,2021-02-28,69777,68299,1478,,5949,0.42,2.77,0.01,356
Cambodia,KHM,2021-03-01,87069,84736,2333,17292,7099,0.52,2.94,0.01,425
Cambodia,KHM,2021-03-02,114283,108409,5874,27214,9968,0.68,3.14,0.04,596
Cambodia,KHM,2021-03-03,135543,125668,9875,21260,11599,0.81,3.34,0.06,694
Cambodia,KHM,2021-03-04,151231,140096,11135,15688,12994,0.9,3.46,0.07,777
Cambodia,KHM,2021-03-05,167773,153718,14055,16542,14850,1,3.47,0.08,888
Cambodia,KHM,2021-03-06,178910,162927,15983,11137,16016,1.07,3.47,0.1,958
Cambodia,KHM,2021-03-07,185052,167487,17565,6142,16468,1.11,3.52,0.11,985
Cambodia,KHM,2021-03-08,198636,175675,22961,13584,15938,1.19,3.65,0.14,953
Cambodia,KHM,2021-03-09,221672,188026,33646,23036,15341,1.33,3.93,0.2,918
Cambodia,KHM,2021-03-10,254090,214209,39881,32418,16935,1.52,4.33,0.24,1013
Cambodia,KHM,2021-03-11,284894,237379,47515,30804,19095,1.7,4.61,0.28,1142
Cambodia,KHM,2021-03-12,308173,255641,52532,23279,20057,1.84,4.66,0.31,1200
Cambodia,KHM,2021-03-13,327250,270466,56784,19077,21191,1.96,4.7,0.34,1267
Cambodia,KHM,2021-03-14,336900,279307,57593,9650,21693,2.02,4.85,0.34,1298
Cambodia,KHM,2021-03-15,346135,286020,60115,9235,21071,2.07,5.14,0.36,1260
Cambodia,KHM,2021-03-16,372685,297585,75100,26550,21573,2.23,5.16,0.45,1290
Cambodia,KHM,2021-03-17,402917,308459,94458,30232,21261,2.41,5.45,0.56,1272
Cambodia,KHM,2021-03-18,,,,,19626,,5.84,,1174
Cambodia,KHM,2021-03-19,441640,317247,124393,,19067,2.64,5.91,0.74,1140
Cambodia,KHM,2021-03-20,456503,322021,134482,14863,18465,2.73,5.93,0.8,1104
Cambodia,KHM,2021-03-21,463872,323689,140183,7369,18139,2.77,6.11,0.84,1085
Cambodia,KHM,2021-03-22,475703,328401,147302,11831,18510,2.85,6.34,0.88,1107
Cambodia,KHM,2021-03-23,488990,334311,154679,13287,16615,2.92,6.56,0.93,994
Cambodia,KHM,2021-03-24,505830,341912,163918,16840,14702,3.03,6.94,0.98,879
Cambodia,KHM,2021-03-25,531619,354087,177532,25789,15620,3.18,7.36,1.06,934
Cambodia,KHM,2021-03-26,557113,366169,190944,25494,16496,3.33,7.63,1.14,987
Cambodia,KHM,2021-03-27,581186,376147,205039,24073,17812,3.48,7.71,1.23,1065
Cambodia,KHM,2021-03-28,595466,383462,212004,14280,18799,3.56,7.97,1.27,1124
Cambodia,KHM,2021-03-29,611651,391456,220195,16185,19421,3.66,8.27,1.32,1162
Cambodia,KHM,2021-03-30,627769,400666,227103,16118,19826,3.75,8.57,1.36,1186
Cambodia,KHM,2021-03-31,645765,407249,238516,17996,19991,3.86,9.19,1.43,1196
Cambodia,KHM,2021-04-01,671847,430117,241730,26082,20033,4.02,9.62,1.45,1198
Cambodia,KHM,2021-04-02,721181,475856,245325,49334,23438,4.31,10.03,1.47,1402
Cambodia,KHM,2021-04-03,777514,529935,247579,56333,28047,4.65,10.43,1.48,1678
Cambodia,KHM,2021-04-04,830031,581591,248440,52517,33509,4.96,10.68,1.49,2004
Cambodia,KHM,2021-04-05,886524,635244,251280,56493,39268,5.3,10.96,1.5,2349
Cambodia,KHM,2021-04-06,945715,692569,253146,59191,45421,5.66,11.35,1.51,2717
Cambodia,KHM,2021-04-07,1011649,756526,255123,65934,52269,6.05,11.85,1.53,3126
Cambodia,KHM,2021-04-08,1071260,813826,257434,59611,57059,6.41,12.34,1.54,3413
Cambodia,KHM,2021-04-09,1174035,913171,260864,102775,64693,7.02,12.51,1.56,3869
Cambodia,KHM,2021-04-10,1237988,972028,265960,63953,65782,7.4,12.61,1.59,3935
Cambodia,KHM,2021-04-11,1286585,1018605,267980,48597,65222,7.7,12.75,1.6,3901
Cambodia,KHM,2021-04-12,1371536,1099811,271725,84951,69287,8.2,12.96,1.63,4144
Cambodia,KHM,2021-04-13,1446457,1170029,276428,74921,71535,8.65,13.36,1.65,4279
Cambodia,KHM,2021-04-14,1482123,1203636,278487,35666,67211,8.86,14,1.67,4020
Cambodia,KHM,2021-04-15,1508813,1223322,285491,26690,62508,9.02,14.43,1.71,3739
Cambodia,KHM,2021-04-16,1541896,1241947,299949,33083,52552,9.22,14.59,1.79,3143
Cambodia,KHM,2021-04-17,1555438,1253531,301907,13542,45350,9.3,14.63,1.81,2712
Cambodia,KHM,2021-04-18,1559128,1257214,301914,3690,38935,9.33,14.78,1.81,2329
Cambodia,KHM,2021-04-19,1656026,1274846,381180,96898,40641,9.91,14.97,2.28,2431
Cambodia,KHM,2021-04-20,1710932,1277688,433244,54906,37782,10.23,15.31,2.59,2260
Cambodia,KHM,2021-04-21,1775364,1280434,494930,64432,41892,10.62,15.91,2.96,2506
Cambodia,KHM,2021-04-22,1845972,1281406,564566,70608,48166,11.04,16.18,3.38,2881
Cambodia,KHM,2021-04-23,1915966,1282196,633770,69994,53439,11.46,16.77,3.79,3196
Cambodia,KHM,2021-04-24,1978548,1293974,684574,62582,60444,11.83,17.07,4.09,3615
Cambodia,KHM,2021-04-25,2027968,1295660,732308,49420,66977,12.13,17.26,4.38,4006
Cambodia,KHM,2021-04-26,2073616,1295973,777643,45648,59656,12.4,17.45,4.65,3568
Cambodia,KHM,2021-04-27,2117564,1298851,818713,43948,58090,12.67,17.82,4.9,3474
Cambodia,KHM,2021-04-28,,,,,57710,,18.69,,3452
Cambodia,KHM,2021-04-29,2241102,1329433,911669,,56447,13.4,19.41,5.45,3376
Cambodia,KHM,2021-04-30,2284788,1339566,945222,43686,52689,13.67,19.51,5.65,3151
Cambodia,KHM,2021-05-01,2334709,1363820,970889,49921,50880,13.96,19.53,5.81,3043
Cambodia,KHM,2021-05-02,2407503,1422722,984781,72794,54219,14.4,19.64,5.89,3243
Cambodia,KHM,2021-05-03,2469822,1465985,1003837,62319,56601,14.77,19.81,6,3385
Cambodia,KHM,2021-05-04,2543234,1515447,1027787,73412,60810,15.21,20.21,6.15,3637
Cambodia,KHM,2021-05-05,2608983,1565292,1043691,65749,61379,15.6,20.92,6.24,3671
Cambodia,KHM,2021-05-06,2686691,1606007,1080684,77708,63656,16.07,21.54,6.46,3807
Cambodia,KHM,2021-05-07,2765622,1663249,1102373,78931,68691,16.54,21.64,6.59,4109
Cambodia,KHM,2021-05-08,2826589,1718708,1107881,60967,70269,16.91,21.71,6.63,4203
Cambodia,KHM,2021-05-09,2884922,1773994,1110928,58333,68203,17.26,21.8,6.64,4079
Cambodia,KHM,2021-05-10,2942768,1825488,1117280,57846,67564,17.6,21.95,6.68,4041
Cambodia,KHM,2021-05-11,3001566,1877840,1123726,58798,65476,17.95,22.27,6.72,3916
Cambodia,KHM,2021-05-12,3069337,1939773,1129564,67771,65765,18.36,22.89,6.76,3934
Cambodia,KHM,2021-05-13,3132686,1996775,1135911,63349,63714,18.74,23.32,6.79,3811
Cambodia,KHM,2021-05-14,3180915,2040255,1140660,48229,59328,19.03,23.39,6.82,3549
Cambodia,KHM,2021-05-15,3214835,2066813,1148022,33920,55464,19.23,23.48,6.87,3317
Cambodia,KHM,2021-05-16,3267516,2082282,1185234,52681,54656,19.54,23.59,7.09,3269
Cambodia,KHM,2021-05-17,3333079,2100151,1232928,65563,55759,19.94,23.85,7.37,3335
Cambodia,KHM,2021-05-18,3416265,2133116,1283149,83186,59243,20.43,24.35,7.67,3543
Cambodia,KHM,2021-05-19,3503884,2168239,1335645,87619,62078,20.96,24.97,7.99,3713
Cambodia,KHM,2021-05-20,3590729,2198547,1392182,86845,65435,21.48,25.4,8.33,3914
Cambodia,KHM,2021-05-21,3673639,2226446,1447193,82910,70389,21.97,25.47,8.66,4210
Cambodia,KHM,2021-05-22,3767116,2253044,1514072,93477,78897,22.53,25.59,9.06,4719
Cambodia,KHM,2021-05-23,3840027,2269860,1570167,72911,81787,22.97,25.76,9.39,4892
Cambodia,KHM,2021-05-24,3927869,2280875,1646994,87842,84970,23.49,26.14,9.85,5082
Cambodia,KHM,2021-05-25,4005373,2306822,1698551,77504,84158,23.96,26.68,10.16,5034
Cambodia,KHM,2021-05-26,4113384,2362101,1751283,108011,87071,24.6,27.33,10.47,5208
Cambodia,KHM,2021-05-27,4219733,2418285,1801448,106349,89858,25.24,27.81,10.77,5375
Cambodia,KHM,2021-05-28,4329034,2464835,1864199,109301,93628,25.89,28.04,11.15,5600
Cambodia,KHM,2021-05-29,4438196,2514790,1923406,109162,95869,26.55,28.13,11.5,5734
Cambodia,KHM,2021-05-30,4528839,2567493,1961346,90643,98402,27.09,28.29,11.73,5886
Cambodia,KHM,2021-05-31,4613562,2625338,1988224,84723,97956,27.59,28.58,11.89,5859
Cambodia,KHM,2021-06-01,4671201,2648859,2022342,57639,95118,27.94,29.03,12.1,5689
Cambodia,KHM,2021-06-02,4723944,2665822,2058122,52743,87223,28.25,29.47,12.31,5217
Cambodia,KHM,2021-06-03,4782587,2688014,2094573,58643,80408,28.61,29.93,12.53,4809
Cambodia,KHM,2021-06-04,4839260,2710359,2128901,56673,72889,28.94,30.17,12.73,4360
Cambodia,KHM,2021-06-05,4894315,2735199,2159116,55055,65160,29.27,30.24,12.91,3897
Cambodia,KHM,2021-06-06,4938642,2754341,2184301,44327,58543,29.54,30.68,13.06,3502
Cambodia,KHM,2021-06-07,4969942,2766198,2203744,31300,50911,29.73,31.12,13.18,3045
Cambodia,KHM,2021-06-08,5005581,2770433,2235148,35639,47769,29.94,31.52,13.37,2857
Cambodia,KHM,2021-06-09,5050186,2770611,2279575,44605,46606,30.21,31.92,13.63,2788
Cambodia,KHM,2021-06-10,5128310,2794894,2333416,78124,49389,30.67,32.42,13.96,2954
Cambodia,KHM,2021-06-11,5223954,2836482,2387472,95644,54956,31.25,32.73,14.28,3287
Cambodia,KHM,2021-06-12,5325094,2885619,2439475,101140,61540,31.85,32.98,14.59,3681
Cambodia,KHM,2021-06-13,5428433,2939543,2488890,103339,69970,32.47,33.31,14.89,4185
Cambodia,KHM,2021-06-14,5537538,3000264,2537274,109105,81085,33.12,33.69,15.18,4850
Cambodia,KHM,2021-06-15,5667915,3076775,2591140,130377,94619,33.9,34.12,15.5,5659
Cambodia,KHM,2021-06-16,5762050,3138584,2623466,94135,101695,34.46,34.56,15.69,6083
Cameroon,CMR,2021-04-11,0,0,,,,0,34.92,,
Cameroon,CMR,2021-04-12,400,400,,400,400,0,35.2,,15
Cameroon,CMR,2021-04-13,,,,,512,,35.47,,19
Cameroon,CMR,2021-04-14,,,,,549,,35.64,,21
Cameroon,CMR,2021-04-15,,,,,568,,36.08,,21
Cameroon,CMR,2021-04-16,,,,,579,,36.51,,22
Cameroon,CMR,2021-04-17,,,,,586,,36.98,,22
Cameroon,CMR,2021-04-18,,,,,592,,37.35,,22
Cameroon,CMR,2021-04-19,,,,,624,,37.62,,24
Cameroon,CMR,2021-04-20,,,,,624,,37.74,,24
Cameroon,CMR,2021-04-21,,,,,624,,37.96,,24
Cameroon,CMR,2021-04-22,,,,,624,,38.28,,24
Cameroon,CMR,2021-04-23,,,,,624,,38.61,,24
Cameroon,CMR,2021-04-24,,,,,624,,38.94,,24
Cameroon,CMR,2021-04-25,,,,,624,,39.2,,24
Cameroon,CMR,2021-04-26,,,,,624,,39.36,,24
Cameroon,CMR,2021-04-27,,,,,624,,39.49,,24
Cameroon,CMR,2021-04-28,,,,,624,,39.73,,24
Cameroon,CMR,2021-04-29,11000,11000,,,624,0.04,39.99,,24
Cameroon,CMR,2021-04-30,,,,,901,,40.21,,34
Cameroon,CMR,2021-05-01,,,,,1179,,40.43,,44
Cameroon,CMR,2021-05-02,,,,,1457,,40.77,,55
Cameroon,CMR,2021-05-03,,,,,1735,,40.89,,65
Cameroon,CMR,2021-05-04,,,,,2013,,0,,76
Cameroon,CMR,2021-05-05,,,,,2291,,1.75,,86
Cameroon,CMR,2021-05-06,,,,,2569,,2.38,,97
Cameroon,CMR,2021-05-07,,,,,2569,,2.74,,97
Cameroon,CMR,2021-05-08,,,,,2569,,2.84,,97
Cameroon,CMR,2021-05-09,,,,,2569,,2.87,,97
Cameroon,CMR,2021-05-10,,,,,2569,,2.89,,97
Cameroon,CMR,2021-05-11,,,,,2569,,3.01,,97
Cameroon,CMR,2021-05-12,44391,43488,903,,2569,0.17,3.04,0,97
Cameroon,CMR,2021-05-13,,,,,2275,,0.37,,86
Cameroon,CMR,2021-05-14,,,,,1982,,0.93,,75
Cameroon,CMR,2021-05-15,,,,,1689,,0.96,,64
Cameroon,CMR,2021-05-16,,,,,1396,,0.97,,53
Cameroon,CMR,2021-05-17,,,,,1103,,0.99,,42
Cameroon,CMR,2021-05-18,47488,45706,1782,,809,0.18,0.99,0.01,30
Cameroon,CMR,2021-05-19,,,,,567,,1.02,,21
Cameroon,CMR,2021-05-20,,,,,618,,1.04,,23
Cameroon,CMR,2021-05-21,50106,46658,3448,,669,0.19,1.06,0.01,25
Cameroon,CMR,2021-05-22,,,,,924,,1.08,,35
Cameroon,CMR,2021-05-23,,,,,1179,,1.12,,44
Cameroon,CMR,2021-05-24,57008,51925,5083,,1434,0.21,1.12,0.02,54
Cameroon,CMR,2021-05-25,,,,,1919,,1.13,,72
Cameroon,CMR,2021-05-26,64829,56583,8246,,2353,0.24,1.13,0.03,89
Cameroon,CMR,2021-05-27,,,,,2525,,1.18,,95
Cameroon,CMR,2021-05-28,,,,,2697,,1.22,,102
Cameroon,CMR,2021-05-29,,,,,2665,,1.24,,100
Cameroon,CMR,2021-05-30,,,,,2633,,1.25,,99
Cameroon,CMR,2021-05-31,75215,63404,11811,,2601,0.28,1.27,0.04,98
Cameroon,CMR,2021-06-01,,,,,2136,,1.27,,80
Cameroon,CMR,2021-06-02,,,,,1670,,1.28,,63
Cameroon,CMR,2021-06-03,,,,,1467,,1.29,,55
Cameroon,CMR,2021-06-04,,,,,1264,,1.31,,48
Cameroon,CMR,2021-06-05,,,,,1060,,1.33,,40
Cameroon,CMR,2021-06-06,,,,,857,,1.38,,32
Cameroon,CMR,2021-06-07,,,,,654,,1.4,,25
Cameroon,CMR,2021-06-08,80445,66216,14229,,654,0.3,1.44,0.05,25
Cameroon,CMR,2021-06-09,,,,,989,,1.47,,37
Cameroon,CMR,2021-06-10,86451,70257,16194,,1325,0.33,1.49,0.06,50
Cameroon,CMR,2021-06-11,,,,,1329,,1.51,,50
Cameroon,CMR,2021-06-12,,,,,1333,,1.55,,50
Cameroon,CMR,2021-06-13,,,,,1337,,1.56,,50
Cameroon,CMR,2021-06-14,89180,72111,17069,,1341,0.34,1.57,0.06,51
Canada,CAN,2020-12-14,5,5,,,,0,1.57,,
Canada,CAN,2020-12-15,723,723,,718,718,0,1.58,,19
Canada,CAN,2020-12-16,3023,3023,,2300,1509,0.01,1.59,,40
Canada,CAN,2020-12-17,7202,7202,,4179,2399,0.02,1.6,,64
Canada,CAN,2020-12-18,11174,11174,,3972,2792,0.03,1.61,,74
Canada,CAN,2020-12-19,11894,11894,,720,2378,0.03,1.62,,63
Canada,CAN,2020-12-20,12738,12738,,844,2122,0.03,1.63,,56
Canada,CAN,2020-12-21,20866,20866,,8128,2980,0.06,1.64,,79
Canada,CAN,2020-12-22,26603,26603,,5737,3697,0.07,1.64,,98
Canada,CAN,2020-12-23,35089,35089,,8486,4581,0.09,1.65,,121
Canada,CAN,2020-12-24,45398,45398,,10309,5457,0.12,0,,145
Canada,CAN,2020-12-25,45398,45398,,0,4889,0.12,0,,130
Canada,CAN,2020-12-26,48417,48417,,3019,5218,0.13,0,,138
Canada,CAN,2020-12-27,52280,52280,,3863,5649,0.14,0,,150
Canada,CAN,2020-12-28,59449,59449,,7169,5512,0.16,0,,146
Canada,CAN,2020-12-29,70463,70463,,11014,6266,0.19,0,,166
Canada,CAN,2020-12-30,84142,84142,,13679,7008,0.22,0,,186
Canada,CAN,2020-12-31,97582,97582,,13440,7455,0.26,0,,198
Canada,CAN,2021-01-01,103790,103790,,6208,8342,0.27,0,,221
Canada,CAN,2021-01-02,108732,108732,,4942,8616,0.29,0,,228
Canada,CAN,2021-01-03,114034,114034,,5302,8822,0.3,0,,234
Canada,CAN,2021-01-04,137735,137735,,23701,11184,0.36,0,,296
Canada,CAN,2021-01-05,155197,155197,,17462,12105,0.41,0,,321
Canada,CAN,2021-01-06,183360,182930,430,28163,14174,0.49,0,0,376
Canada,CAN,2021-01-07,219446,218359,1087,36086,17409,0.58,0,0,461
Canada,CAN,2021-01-08,260654,258627,2027,41208,22409,0.69,0,0.01,594
Canada,CAN,2021-01-09,296241,293301,2940,35587,26787,0.78,0,0.01,710
Canada,CAN,2021-01-10,319603,316661,2942,23362,29367,0.85,0,0.01,778
Canada,CAN,2021-01-11,359049,356107,2942,39446,31616,0.95,0,0.01,838
Canada,CAN,2021-01-12,388493,385470,3023,29444,33328,1.03,0,0.01,883
Canada,CAN,2021-01-13,419209,407278,11931,30716,33693,1.11,0.01,0.03,893
Canada,CAN,2021-01-14,459492,445000,14492,40283,34292,1.22,0.01,0.04,909
Canada,CAN,2021-01-15,507687,489693,17994,48195,35290,1.35,0.01,0.05,935
Canada,CAN,2021-01-16,543291,524177,19114,35604,35293,1.44,0.01,0.05,935
Canada,CAN,2021-01-17,570742,550438,20304,27451,35877,1.51,0.01,0.05,951
Canada,CAN,2021-01-18,614666,593632,21034,43924,36517,1.63,0.01,0.06,968
Canada,CAN,2021-01-19,653653,629268,24385,38987,37880,1.73,0.02,0.06,1004
Canada,CAN,2021-01-20,696242,659194,37048,42589,39576,1.84,0.03,0.1,1049
Canada,CAN,2021-01-21,738864,695612,43252,42622,39910,1.96,0.05,0.11,1057
Canada,CAN,2021-01-22,776606,727115,49491,37742,38417,2.06,0.07,0.13,1018
Canada,CAN,2021-01-23,801238,747434,53804,24632,36850,2.12,0.07,0.14,976
Canada,CAN,2021-01-24,816451,760010,56441,15213,35101,2.16,0.18,0.15,930
Canada,CAN,2021-01-25,839949,775296,64653,23498,32183,2.23,0.38,0.17,853
